timestamp,W1 (m),W2 (m),W3 (m),W4 (m),W5 (m),L1 (m),L2 (m),L3 (m),L4 (m),L5 (m),Vdd (V),Vi (V),Vin1_dc (V),Vin2_dc (V),Vin1_ac (V),Vin2_ac (V),gain_db,bandwidth (Hz),phase_margin,region5,Fom,SR,PSRR,CMRR,fit_b0,fit_b1,fit_b2,fit_a1,fit_a2
five_stage_amp_20250524_000554.raw,8.8e-07,8.8e-07,2.62e-06,2.62e-06,4.36e-06,2.4000000000000003e-07,2.4000000000000003e-07,1.6e-07,1.6e-07,1.2000000000000002e-07,1.2,0.06,0.08,0.08,0.024,-0.024,10.058458769761017,2630.267991895414,108.07177146078192,3.247374251079099e-09,8147025905964.082,24802.46316748942,15.63323903290019,-11.52516543812607,3.183632798864356,7.87306464177643e-08,-9.803818110187111e-16,6.0982403698810166e-05,4.423943069480166e-12
five_stage_amp_20250524_000555.raw,1.34e-06,1.34e-06,3.45e-06,3.45e-06,3.98e-06,2.4000000000000003e-07,2.4000000000000003e-07,6.000000000000001e-08,6.000000000000001e-08,2e-07,1.2,0.27,0.03,0.03,0.001,-0.001,-18.2264998327443,28840.31503126652,359.9979586537651,1.788613190172312e-09,0,2658744.277322622,0.0942770064568499,-39.81012472385045,-0.12265210571010045,-4.7539656747957585e-09,-3.812301867704122e-17,5.70916596813196e-06,1.2115272262523174e-13
five_stage_amp_20250524_000557.raw,4.15e-06,4.15e-06,4.44e-06,4.44e-06,1.19e-06,1.8e-07,1.8e-07,1.5e-07,1.5e-07,8e-08,1.2,0.81,0.9500000000000001,0.9500000000000001,0.025,-0.025,2.4576622785913464,151356124.8436253,139.19817209570792,0.0004886430250753394,761255598817.9468,259277334.9491551,3.863314920371319,-19.12596264236117,1.3270392247469736,-3.456836586063704e-08,2.3385618741875173e-19,-2.496213788985563e-08,-2.811511180708785e-17
five_stage_amp_20250524_000559.raw,5.12e-06,5.12e-06,3.8400000000000005e-06,3.8400000000000005e-06,3.86e-06,1.2000000000000002e-07,1.2000000000000002e-07,1.9e-07,1.9e-07,1.3e-07,1.2,1.16,0.62,0.62,0.03,-0.03,9.382774527427543,158489319.2461161,108.70428793826191,0.0005389752895538271,2759068135985.9956,222382847.3071623,13.77500313734762,-12.20085039352517,2.8993008698492693,-3.172067864039713e-08,6.250317281546666e-18,-1.627731149813541e-08,9.979401303199545e-18
five_stage_amp_20250524_000600.raw,1.3e-06,1.3e-06,4.15e-06,4.15e-06,5.55e-06,9e-08,9e-08,7e-08,7e-08,9e-08,1.2,0.23,0.62,0.62,0.03,-0.03,22.299261363480703,602559.5860743704,93.87997312372555,2.256310004053802e-06,5955136338890.573,4277583.75935943,17.71949194001275,0.7156364425569617,13.03055967154443,1.7567447421784582e-09,-3.303155162660202e-20,2.6990730209727217e-07,9.265877865480195e-17
five_stage_amp_20250524_000602.raw,1.86e-06,1.86e-06,5.4300000000000005e-06,5.4300000000000005e-06,2.92e-06,1.4e-07,1.4e-07,2.2e-07,2.2e-07,1.6e-07,1.2,0.02,0.43,0.43,0.03,-0.03,13.433595232104423,1737.800828749396,101.9705448819564,2.330206316763108e-09,10018388826558.262,7681.473794151446,13.95776633280409,-8.150026167411916,4.695478315685276,6.966132068647111e-07,-1.6219424985616875e-14,9.489884691383137e-05,3.2739608159093736e-11
five_stage_amp_20250524_000603.raw,5.72e-06,5.72e-06,1.2700000000000001e-06,1.2700000000000001e-06,3.0300000000000002e-06,2.2e-07,2.2e-07,2.1e-07,2.1e-07,1.1e-07,1.2,0.01,0.8,0.8,0.026000000000000002,-0.026000000000000002,35.78546638797345,331.131121482594,90.17142360567412,3.963779052982341e-09,2989490952809.703,10254.55344471375,33.40487856937944,14.2019048966605,61.5567166355048,2.147736245374704e-06,-1.2681361828904299e-13,0.0004982815827228287,6.911758521920735e-11
five_stage_amp_20250524_000605.raw,1.01e-06,1.01e-06,1.61e-06,1.61e-06,5.07e-06,2.3e-07,2.3e-07,8e-08,8e-08,8e-08,1.2,0.34,0.01,0.01,0.029,-0.029,-4.1989784512883315,6309.573444802018,359.99079041856874,9.390567193837392e-10,0,36143033.86376382,13.78680760661579,-25.78260177490373,-0.6166681580157028,9.834250642758137e-09,1.4507648145205654e-16,2.5566306670484856e-05,-6.121392641998212e-13
five_stage_amp_20250524_000606.raw,5.6100000000000005e-06,5.6100000000000005e-06,5.22e-06,5.22e-06,2.22e-06,2.3e-07,2.3e-07,9e-08,9e-08,7e-08,1.2,0.76,0.06,0.06,0.046,-0.046,4.567427430306926,20892.96130854071,125.35413378751215,1.897160690344965e-08,5029994826828.213,563307784.4822485,16.07343793046891,-17.01619748716178,1.6918870724235835,-5.889354459208469e-09,-2.324910948354073e-16,7.725895478789576e-06,1.6529928762606197e-13
five_stage_amp_20250524_000608.raw,1.63e-06,1.63e-06,1.12e-06,1.12e-06,5.67e-06,1.5e-07,1.5e-07,2.2e-07,2.2e-07,2.4000000000000003e-07,1.2,0.18,0.29,0.29,0.022,-0.022,41.72491438476638,4570.88189614881,90.07179932352044,1.41098436160854e-07,1351678026836.9868,163550.8445339011,36.68864554828245,20.14128948726733,121.96795158802892,1.4084168491744534e-07,-5.01566264003059e-17,3.53391085605295e-05,1.1185364659668077e-13
five_stage_amp_20250524_000609.raw,5.36e-06,5.36e-06,1.34e-06,1.34e-06,3.95e-06,8e-08,8e-08,1e-07,1e-07,1.3e-07,1.2,0.6,0.85,0.85,0.027,-0.027,-12.368986049502722,158489319.2461161,179.9999996326696,0.0003722480412078965,-5266252503006.611,144549676.5431262,0.9190855166025542,-33.95261101243924,0.23706919384808967,-2.614464078188332e-09,5.461455017410069e-19,-1.622045976141873e-08,9.934450667546532e-18
five_stage_amp_20250524_000611.raw,2.9e-06,2.9e-06,1.97e-06,1.97e-06,2.5e-06,1e-07,1e-07,7e-08,7e-08,9e-08,1.2,0.9,0.64,0.64,0.036000000000000004,-0.036000000000000004,25.90956582764127,34673685.0452541,91.8397919081708,0.0004896538010974263,1834725112218.9517,422312886.6633367,21.1177164586118,4.325940906688642,19.745964926580086,-1.1129043711241372e-06,5.161901504707885e-18,-5.1701819635030607e-08,-2.623104420612431e-16
five_stage_amp_20250524_000613.raw,2.93e-06,2.93e-06,5.48e-06,5.48e-06,1.72e-06,1.6e-07,1.6e-07,2.1e-07,2.1e-07,1.6e-07,1.2,0.4,0.36,0.36,0.044,-0.044,43.121518325759766,144543.9770745954,88.49119269193848,6.196160885592424e-06,1005938333653.2623,9814964.799129425,37.97450632995596,21.53789340509559,143.24382729608953,2.347054822905328e-08,-3.7697793188854694e-19,1.0998492230636903e-06,4.591388871922604e-16
five_stage_amp_20250524_000614.raw,4.2900000000000004e-06,4.2900000000000004e-06,9.7e-07,9.7e-07,4.26e-06,2.1e-07,2.1e-07,9e-08,9e-08,2.3e-07,1.2,0.6900000000000001,0.17,0.17,0.027,-0.027,30.974497430693795,23988.32919019528,91.19636975814699,2.331883311315197e-07,3186379169415.939,145278200.592052,26.66321413752998,9.390872526217372,35.37731527286829,1.4732840180045198e-08,-1.4918229331463092e-17,6.703438150079046e-06,1.2619140218672036e-14
five_stage_amp_20250524_000616.raw,2.61e-06,2.61e-06,5.66e-06,5.66e-06,5.76e-06,6.000000000000001e-08,6.000000000000001e-08,2.1e-07,2.1e-07,1.3e-07,1.2,0.5,0.5700000000000001,0.5700000000000001,0.027,-0.027,19.71952037458599,39810717.05535082,92.00852553823694,0.0001951910563658532,4021947832632.3823,158062998.4878792,15.48352061738452,-1.864103977433718,9.682243907209303,3.15038321347597e-10,-2.952818156368695e-22,4.213180009843738e-09,2.6425957569311635e-19
five_stage_amp_20250524_000617.raw,5.75e-06,5.75e-06,2.49e-06,2.49e-06,1.86e-06,1.1e-07,1.1e-07,1.3e-07,1.3e-07,2e-07,1.2,0.76,0.27,0.27,0.041,-0.041,36.102486682059755,457088.1896148844,89.74776297017908,8.334496889382528e-06,1979965977204.983,174592615.3770941,31.16175045933607,14.51886176104364,63.84468654128231,-4.308862978089486e-08,2.123992199261512e-18,3.5182843011984306e-07,-2.0189460378331044e-16
five_stage_amp_20250524_000619.raw,4.3e-06,4.3e-06,4.1e-06,4.1e-06,4.49e-06,1.6e-07,1.6e-07,1.4e-07,1.4e-07,8e-08,1.2,0.47000000000000003,0.66,0.66,0.046,-0.046,40.19199463331163,4365158.322401764,86.73881311272403,0.0002035864924626056,861768468749.2351,196122382.9716853,33.85419700109082,18.60837351133208,102.23503068519778,1.418537980756221e-09,-5.14623146716707e-21,3.806080489963939e-08,1.5044771082536566e-18
five_stage_amp_20250524_000620.raw,5.32e-06,5.32e-06,2.9e-06,2.9e-06,2.39e-06,1.5e-07,1.5e-07,1.7000000000000001e-07,1.7000000000000001e-07,7e-08,1.2,1.08,0.96,0.96,0.034,-0.034,-25.605976993258626,691830970.9189587,179.99999886580818,0.0005454916411891003,-32475305920285.48,188644765.9585534,10.14742325090018,-47.18960191421107,0.05190798581227441,-3.4504890840102815e-10,5.593565654753309e-20,-8.685938552088128e-09,3.1154246724279498e-18
five_stage_amp_20250524_000622.raw,4.8200000000000004e-06,4.8200000000000004e-06,1.67e-06,1.67e-06,1.63e-06,2e-07,2e-07,7e-08,7e-08,2.2e-07,1.2,0.27,0.76,0.76,0.011,-0.011,24.5311765645644,91201.0839355926,92.83776074886889,3.987536017948299e-07,5610657515903.314,640588.5053525144,19.78366152913918,2.947548991215408,16.84840637515994,5.381647017027405e-09,-3.685772246573273e-18,1.7650492554519544e-06,2.4220929422968866e-15
five_stage_amp_20250524_000623.raw,1.65e-06,1.65e-06,5.03e-06,5.03e-06,3.89e-06,1.9e-07,1.9e-07,1.6e-07,1.6e-07,2.2e-07,1.2,0.44,0.39,0.39,0.042,-0.042,41.8975841560626,218776.1623949595,89.05811245956741,8.702123068704935e-06,1053328320332.2202,29113942.59119164,36.88648144158313,20.31395923532422,124.41685177024578,1.108515331057135e-08,-9.16026116032303e-20,7.348207895895846e-07,1.6870484018151837e-16
five_stage_amp_20250524_000625.raw,2.28e-06,2.28e-06,3.58e-06,3.58e-06,2.97e-06,7e-08,7e-08,1.5e-07,1.5e-07,2.1e-07,1.2,0.05,0.61,0.61,0.042,-0.042,17.5213419245662,1995.262314968903,97.23293066380299,3.628090876619879e-09,9635831746955.008,11447.51471969694,18.41529483487863,-4.06228571941261,7.517391394814992,5.506347096707935e-07,-8.947850220284775e-15,8.073550193031905e-05,1.441846618494235e-11
five_stage_amp_20250524_000627.raw,3.9300000000000005e-06,3.9300000000000005e-06,4.96e-06,4.96e-06,4.62e-06,1.1e-07,1.1e-07,1.1e-07,1.1e-07,1.3e-07,1.2,0.36,0.66,0.66,0.01,-0.01,33.98030389060669,1047128.548050923,89.71018157780249,1.561008099026154e-05,2279408178439.179,17288860.1142989,28.54310469884474,12.39667896965634,50.005203007148005,2.0643058836041286e-09,-2.2830001191705453e-20,1.5471277849802766e-07,1.7957011140608093e-17
five_stage_amp_20250524_000628.raw,1.43e-06,1.43e-06,1.22e-06,1.22e-06,2.88e-06,1.3e-07,1.3e-07,1.1e-07,1.1e-07,2.2e-07,1.2,0.89,0.14,0.14,0.05,-0.05,32.337168603426456,7585.775750291944,91.09188975607152,1.05556284361189e-07,2323902465016.7334,136661099.42101,28.27346705806168,10.75354380368406,41.38650551793379,-3.0843569089090895e-07,1.414957465010828e-16,2.1888120437450663e-05,-1.1138087208035895e-13
five_stage_amp_20250524_000630.raw,2.9800000000000003e-06,2.9800000000000003e-06,4.18e-06,4.18e-06,5.39e-06,8e-08,8e-08,1.7000000000000001e-07,1.7000000000000001e-07,7e-08,1.2,0.7000000000000001,0.85,0.85,0.014,-0.014,-19.08254843927329,691830970.9189587,179.99999882253758,0.0007637395165582867,-17285864785213.012,240667587.8124081,9.70800075798087,-40.66617336022583,0.11114055929251829,2.7299843181760776e-13,-3.586210429798734e-24,2.394000551315135e-10,1.5318164121981952e-21
five_stage_amp_20250524_000631.raw,1.71e-06,1.71e-06,4.7300000000000005e-06,4.7300000000000005e-06,8e-07,1.3e-07,1.3e-07,2.1e-07,2.1e-07,6.000000000000001e-08,1.2,0.68,0.39,0.39,0.034,-0.034,41.001464577544525,524807.4602497835,88.03454440136802,1.938875949276192e-05,1109811821612.1826,185121981.9222362,35.7916890589304,19.41783965663256,108.2813963923169,-0.00011652362768815976,7.398949863757815e-13,-2.005264887019028e-06,1.2143832979109322e-13
five_stage_amp_20250524_000633.raw,3.13e-06,3.13e-06,1.46e-06,1.46e-06,5.37e-06,2.3e-07,2.3e-07,1.1e-07,1.1e-07,1.6e-07,1.2,0.31,0.56,0.56,0.035,-0.035,37.71503545854322,208929.613085408,90.13058278059778,4.647811702531777e-06,1695375860765.5222,5116134.139674697,32.40702652847095,16.13141053789387,76.86912347824318,-5.2916475137484715e-08,2.652286400862669e-18,7.833332302781452e-07,-4.619683120918245e-16
five_stage_amp_20250524_000634.raw,5.07e-06,5.07e-06,5.42e-06,5.42e-06,4.56e-06,2.4000000000000003e-07,2.4000000000000003e-07,8e-08,8e-08,1.4e-07,1.2,0.2,0.04,0.04,0.019,-0.019,-20.97587854130687,25118.86431509619,179.99760321901897,8.408721466511659e-09,-62659971443625.95,617172.2503128605,12.51237402195643,-42.55950345839689,0.08937294589354369,-1.602627224817057e-08,-1.7697507011316165e-16,6.478405913691793e-06,1.4111849622095987e-13
five_stage_amp_20250524_000636.raw,1.1e-06,1.1e-06,5.05e-06,5.05e-06,1.1600000000000001e-06,1.9e-07,1.9e-07,1.2000000000000002e-07,1.2000000000000002e-07,1.1e-07,1.2,0.54,0.23,0.23,0.014,-0.014,36.56494816701981,15135.61248436231,89.9828838761513,2.770758452969432e-07,1997405747778.879,79394474.32433638,32.42085902071683,14.98132351922762,67.33601475328074,1.1017187237234027e-07,-1.1995471170685958e-17,1.064411049204078e-05,4.3251670045575544e-14
five_stage_amp_20250524_000638.raw,1.73e-06,1.73e-06,1.35e-06,1.35e-06,5.68e-06,2.4000000000000003e-07,2.4000000000000003e-07,1.6e-07,1.6e-07,9e-08,1.2,0.15,0.8200000000000001,0.8200000000000001,0.033,-0.033,42.76050448110063,10964.78196143201,89.95102662104983,3.895058264105281e-07,1203729383246.6067,499011.2542357237,37.3300118234527,21.17687957964489,137.41217884278794,5.684358431737857e-08,-1.1362943074182811e-17,1.4732603342839008e-05,1.8475336394073462e-14
five_stage_amp_20250524_000639.raw,3.81e-06,3.81e-06,4.6e-06,4.6e-06,2.3200000000000002e-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,1.7000000000000001e-07,1.2,0.97,0.13,0.13,0.018000000000000002,-0.018000000000000002,33.58903232493106,9120.108393559227,90.21503306974715,1.39716394486852e-07,2192553112777.0671,289345118.056824,29.87638350053209,12.00540747035569,47.802752310518585,-8.07137095669836e-07,7.168931091753714e-16,1.7855204434228278e-05,-1.978449202397209e-13
five_stage_amp_20250524_000641.raw,1.46e-06,1.46e-06,3.6000000000000003e-06,3.6000000000000003e-06,4.9000000000000005e-06,1e-07,1e-07,1.4e-07,1.4e-07,8e-08,1.2,0.42,0.31,0.31,0.004,-0.004,34.747093919682605,416869.3834703439,90.14968850701428,6.754483258178014e-06,2144501520844.9084,124212983.0810917,29.8081715812375,13.16346899882922,54.62037732575593,4.044937161025398e-09,-2.9055184395817336e-20,3.9454354267034846e-07,7.464109215171338e-17
five_stage_amp_20250524_000642.raw,1.62e-06,1.62e-06,1.19e-06,1.19e-06,1.97e-06,7e-08,7e-08,1.5e-07,1.5e-07,1.3e-07,1.2,0.15,1.0,1.0,0.018000000000000002,-0.018000000000000002,25.939911104820933,13803.84264602905,92.45458855201586,6.513908369232167e-08,5497013940727.84,77880.2981011052,20.73725684545519,4.356286210124819,19.815067659497533,3.9732101334826106e-08,-4.3773388267274263e-17,1.1672249842724618e-05,6.821189053012986e-14
five_stage_amp_20250524_000644.raw,2.18e-06,2.18e-06,1.73e-06,1.73e-06,5.7900000000000005e-06,1.7000000000000001e-07,1.7000000000000001e-07,8e-08,8e-08,1.2000000000000002e-07,1.2,1.08,0.42,0.42,0.014,-0.014,29.96686100738817,2754228.70333823,91.21106642690988,3.209728362292904e-05,2571419740844.845,274470122.791032,25.36287439989222,8.383236086443537,31.50236780850946,-2.2461650870923654e-08,3.633195041624733e-19,5.698426560054669e-08,-4.004947564126604e-17
five_stage_amp_20250524_000645.raw,4.42e-06,4.42e-06,4.68e-06,4.68e-06,5.2600000000000005e-06,2.3e-07,2.3e-07,1.5e-07,1.5e-07,1.4e-07,1.2,0.86,0.32,0.32,0.019,-0.019,42.068232490745544,165958.6907437592,89.03936748080166,6.288928239210439e-06,1110139680484.687,306232814.1181644,37.20080412012457,20.48460756995898,126.88548304943463,-1.1719028675339565e-07,7.698475228533013e-18,9.665053552777794e-07,-7.273205220502439e-16
five_stage_amp_20250524_000647.raw,2.67e-06,2.67e-06,2.47e-06,2.47e-06,5.15e-06,8e-08,8e-08,1.8e-07,1.8e-07,1.2000000000000002e-07,1.2,0.11,0.24,0.24,0.049,-0.049,28.6776969488368,8709.63589956093,91.51024155161758,5.922531988364492e-08,4217322917850.4204,88612.47476357457,23.72527379094889,7.094072089244912,27.15719139726238,1.2660916531190165e-07,-1.6372269283937408e-16,1.8596649262189977e-05,2.287380544913739e-13
five_stage_amp_20250524_000648.raw,1.31e-06,1.31e-06,2.51e-06,2.51e-06,1.29e-06,2e-07,2e-07,2.4000000000000003e-07,2.4000000000000003e-07,1.4e-07,1.2,0.48,0.2,0.2,0.045,-0.045,42.96118965857865,4168.693834703407,89.69566696190155,1.49858239052636e-07,1195076410836.0874,31237151.69559892,38.4572128504888,21.3775681842683,140.62401596701926,3.3218798575304973e-07,-7.992706289382091e-17,3.970506360355766e-05,2.2862607087893203e-13
five_stage_amp_20250524_000650.raw,2.65e-06,2.65e-06,4.04e-06,4.04e-06,3.19e-06,1.3e-07,1.3e-07,1.5e-07,1.5e-07,1e-07,1.2,0.99,0.73,0.73,0.041,-0.041,16.145097472659696,72443596.00750105,96.83784047512891,0.0006035818599871346,1937780102993.8433,298294865.7237958,13.77355636930313,-5.438528145195684,6.415929281642544,-8.061263895968269e-09,8.330199754229984e-20,1.0067362421134535e-09,-2.8051986442704533e-18
five_stage_amp_20250524_000652.raw,1.5800000000000001e-06,1.5800000000000001e-06,2.9e-06,2.9e-06,2.09e-06,1.2000000000000002e-07,1.2000000000000002e-07,1e-07,1e-07,1.2000000000000002e-07,1.2,0.02,0.52,0.52,0.023,-0.023,9.798376864073184,3162.277660168419,108.30605643577033,2.696109351696369e-09,11492556206473.637,9043.728675286487,14.86843513578471,-11.78524715074995,3.0897181860890215,1.4919952068257125e-07,-2.633289061497447e-15,5.2107980640515034e-05,6.485213200419593e-12
five_stage_amp_20250524_000653.raw,2.2e-06,2.2e-06,1.54e-06,1.54e-06,3.04e-06,2.3e-07,2.3e-07,2.4000000000000003e-07,2.4000000000000003e-07,2.2e-07,1.2,0.54,0.78,0.78,0.024,-0.024,27.062477006809434,6606934.480076122,90.05251681637597,9.014434791399148e-05,1983485560549.544,56066142.06295888,17.99954924524217,5.478852085718136,22.548980715150307,-1.0309189924029639e-08,2.8536816463810084e-19,2.3806032115250243e-08,-1.0016252823944885e-17
five_stage_amp_20250524_000655.raw,2e-06,2e-06,4.76e-06,4.76e-06,3.11e-06,1.7000000000000001e-07,1.7000000000000001e-07,2.4000000000000003e-07,2.4000000000000003e-07,2.4000000000000003e-07,1.2,1.1500000000000001,0.97,0.97,0.002,-0.002,-10.023780096469821,218776162.3949619,179.99999972748213,0.0004447578218209412,-4930692692976.5205,186075794.1783532,6.26378798725291,-31.60740501742239,0.3108176150918491,-2.864407772833734e-09,5.149776035187337e-19,-1.3338657103441374e-08,6.867199716272366e-18
five_stage_amp_20250524_000656.raw,3.42e-06,3.42e-06,3.79e-06,3.79e-06,2.86e-06,9e-08,9e-08,2e-07,2e-07,2.4000000000000003e-07,1.2,0.49,0.11,0.11,0.01,-0.01,32.46700151618305,23988.32919019528,90.38118725643977,2.541999307123651e-07,3063844738297.8916,41205615.61261821,28.02700493853041,10.88337660185298,42.00974798388997,7.733243006665933e-08,-2.958698044624389e-17,6.902086041938567e-06,3.282608901676529e-14
five_stage_amp_20250524_000658.raw,5.89e-06,5.89e-06,2.59e-06,2.59e-06,3.7300000000000003e-06,6.000000000000001e-08,6.000000000000001e-08,1e-07,1e-07,1.3e-07,1.2,0.22,0.38,0.38,0.003,-0.003,18.996437776088666,251188.6431509629,95.6969876815849,5.920737578209471e-07,8059282085460.111,750401.7557583267,14.88008964205575,-2.587187144611061,8.908855892259066,4.255484466181024e-09,-1.4854860506332429e-18,6.493870051624235e-07,8.914406965770089e-16
five_stage_amp_20250524_000659.raw,4.1100000000000005e-06,4.1100000000000005e-06,5.27e-06,5.27e-06,3.77e-06,1.7000000000000001e-07,1.7000000000000001e-07,1.9e-07,1.9e-07,7e-08,1.2,0.42,0.21,0.21,0.017,-0.017,41.83050523243429,22908.67652767809,89.07368159473171,7.593433933608899e-07,1261987029501.6113,144262164.8846753,37.11588931189,20.24688032022743,123.4598621424213,-5.372029134711359e-07,1.3662197633898216e-16,6.9686340334676416e-06,-2.1605818496557304e-14
five_stage_amp_20250524_000701.raw,4.3e-06,4.3e-06,5.63e-06,5.63e-06,5.49e-06,1.7000000000000001e-07,1.7000000000000001e-07,2e-07,2e-07,2.1e-07,1.2,0.65,0.13,0.13,0.033,-0.033,34.3047599251504,8709.63589956093,89.7547421072186,1.224820673000647e-07,2439393579453.008,240714524.9276764,30.50414568108978,12.72113501399496,51.90863754767081,-1.0979133612092972e-06,1.1523186028330516e-15,1.899521232311076e-05,-2.6274267598491157e-13
five_stage_amp_20250524_000703.raw,4.79e-06,4.79e-06,5.47e-06,5.47e-06,1.4e-06,2.3e-07,2.3e-07,8e-08,8e-08,1.7000000000000001e-07,1.2,0.98,0.67,0.67,0.03,-0.03,29.0995200548032,15135612.48436247,89.99378612268852,0.0002358671143638934,1867318639218.736,356871318.298193,23.85516574182231,7.515895133850432,28.50860736833909,6.989196915154188e-11,-8.970728558935885e-22,1.0671046002224259e-08,1.7235801421657894e-19
five_stage_amp_20250524_000704.raw,3.57e-06,3.57e-06,3.36e-06,3.36e-06,2.58e-06,1e-07,1e-07,7e-08,7e-08,1.8e-07,1.2,0.67,0.46,0.46,0.04,-0.04,24.41619980012659,15848931.92461155,92.40708198074147,0.0001004484958619436,3852428900695.2676,237538646.458024,19.98053681341342,2.832574879172951,16.240470144102698,-8.775617313749701e-07,4.90804751788134e-16,-9.20283812204437e-08,2.7821269556716224e-16
five_stage_amp_20250524_000706.raw,1.4900000000000001e-06,1.4900000000000001e-06,4.7e-06,4.7e-06,1.22e-06,1e-07,1e-07,1.8e-07,1.8e-07,1.5e-07,1.2,0.59,0.77,0.77,0.016,-0.016,35.32703416505108,3467368.504525398,87.74344045608287,9.065131803769276e-05,1351241749968.3652,88827163.1374131,29.23378383359787,13.74340692584838,58.3919447390632,-2.8683846649378753e-08,7.558993639277535e-19,4.594506094687617e-08,-2.087346203058409e-17
